Отец невесты 2,Комедия,Семейный,Семейная,Классика (до 2000 года),6.7
День выборов 2,Комедия,Криминал,Пародия/Мемы,Современное кино (2000–2020),6.9
Борат 2,Комедия,Приключения,Пародия/Мемы,Новинки (2020–2025),6.7
Конец света 2013: Апокалипсис по-голливудски,Комедия,Фантастика,Пародия/Мемы,Современное кино (2000–2020),7.2
Энни Холл,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.9
Короче,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),8.0
Жизнь Брайана по Монти Пайтон,Комедия,Исторический,Абсурд/Сюр,Классика (до 2000 года),8.2
Два билета в Венецию,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.3
О чем еще говорят мужчины,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.7
Рок-звезда,Комедия,Драма,Пародия/Мемы,Современное кино (2000–2020),6.8
Бумажный роман,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.5
Откуда берутся дети,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.1
Мымра,Комедия,Мелодрама,Пародия/Мемы,Новинки (2020–2025),6.8
Стой! Или моя мама будет стрелять,Комедия,Боевик (Экшен),Абсурд/Сюр,Классика (до 2000 года),6.0
Короткое замыкание,Комедия,Фантастика,Абсурд/Сюр,Классика (до 2000 года),7.6
Братья Ч,Комедия,Криминал,Чёрная комедия,Новинки (2020–2025),6.3
Липучка,Комедия,Семейный,Абсурд/Сюр,Новинки (2020–2025),6.7
Плохой Санта,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),7.3
Дневник слабака,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.8
Как украсть бриллиант,Комедия,Криминал,Абсурд/Сюр,Новинки (2020–2025),6.1
Лондонские каникулы,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.1
Выпускной,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.5
Как Витька Чеснок вез Леху Штыря в дом инвалидов,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),6.8
Валентинка,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.0
Недетское кино,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),6.3
Блондинка за углом,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.7
